comment_id,status_id,parent_id,comment_message,comment_author,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
10156091529359781_10156092174724781,122150409780_10156091529359781,,Benedict AD Sukra,0,2017-12-18 23:14:23,0,0,0,0,0,0,0,0
10156091211119781_10156091259829781,122150409780_10156091211119781,,"Schön, zeigt ein bisserl mehr von LA Jolla , wo ich einmal lebte !",0,2017-12-18 15:30:47,0,0,0,0,0,0,0,0
10156091211119781_10156138904414781,122150409780_10156091211119781,,Naval Postgraduate School FYSA/FYI,0,2018-01-05 14:13:26,1,1,0,0,0,0,0,0
10156091211119781_10156092487319781,122150409780_10156091211119781,,Zachary Pierson this is you babe!,0,2017-12-19 01:56:54,1,1,0,0,0,0,0,0
10156091211119781_10156092206739781,122150409780_10156091211119781,,Competition yo Michael Thomas,0,2017-12-18 23:36:36,1,1,0,0,0,0,0,0
10156091211119781_10156091235339781,122150409780_10156091211119781,,Harriet Grace Tom Watsham,0,2017-12-18 15:20:05,1,1,0,0,0,0,0,0
10156091211119781_10156092064469781,122150409780_10156091211119781,,Lindsay Bell,0,2017-12-18 21:56:22,0,0,0,0,0,0,0,0
10156091211119781_10156091881024781,122150409780_10156091211119781,,Bailey Man,0,2017-12-18 20:36:29,0,0,0,0,0,0,0,0
10156091211119781_10156094219829781,122150409780_10156091211119781,,Ryan Cheng,0,2017-12-19 17:46:32,0,0,0,0,0,0,0,0
10156091211119781_10156099517484781,122150409780_10156091211119781,,https://m.youtube.com/watch?v=SDYDanwqRyU,0,2017-12-21 20:25:44,0,0,0,0,0,0,0,0
10156079545824781_10156080068819781,122150409780_10156079545824781,,"We are going to need more parking, shuttles, more diverse scheduling of classes,   and more places to eat. Help the current students.",0,2017-12-14 18:23:09,115,100,5,0,1,9,0,0
10156079545824781_10156079991739781,122150409780_10156079545824781,,"What is 100,000 * $100?
= 10,000,000. Multiply that by 10 UC campuses that is roughly $100,000,000 the UC Regents make each year. That is just on applications alone! We haven't even added tuition.

30,000 students each paying $10,000 in tuition that is $300,000,000 for just one campus! Three hundred million!!! Multiply $300 million by 10 UC campuses that is $3,000,000,000 - three billlion dollars a year!!! How much in taxes do the UC Regents pay on this? Zero!!! 

To make matters worst the UC Regents does not pay any taxes on gross revenue, they also take your taxes - from property taxes, your gas tax(that just went up), car registration(just went up), state income tax, business and sales tax. On top of that Sacramento continues to raise our taxes, raise the tuition, and reject local CA kids in favor of rich foreign Chinese students. 

Middle class California students are rejected and forced to go out of state while their parents still pay property taxes here in California! To make matters worst they pay as much as the foreign Chinese student since now they are out of state!!! American students graduate in debt with 6 figure student loans. Their future is bleak. This is inhumane and cruel to the highest degree of corruption.",0,2017-12-14 17:44:52,48,37,5,2,0,2,2,0
10156079545824781_10156083454844781,122150409780_10156079545824781,10156079545824781_10156079991739781,"Yep, my college freshman is paying 3x the tuition in Indiana. Still a little bitter, especially after he was guaranteed admission due to grad in top 10% of his class",0,2017-12-15 18:23:27,1,1,0,0,0,0,0,0
10156079545824781_10156083467814781,122150409780_10156079545824781,10156079545824781_10156079991739781,"Btw, his top engineering school in Indiana waived his application fee🤔",0,2017-12-15 18:24:59,1,1,0,0,0,0,0,0
10156079545824781_10156083784349781,122150409780_10156079545824781,10156079545824781_10156079991739781,"This is money laundering and racketeering, it is beyond criminal. Meanwhile some illegals(DACA) get in state tuition. American kids not good enough for UCs???",0,2017-12-15 20:32:42,4,2,0,0,0,0,2,0
10156079545824781_10156084009764781,122150409780_10156079545824781,10156079545824781_10156079991739781,"Yep, I did similar math last year when our daughter was applying. The most cynical part is that you used to be able to apply to UC with one app
Sad",0,2017-12-15 22:40:24,1,1,0,0,0,0,0,0
10156079545824781_10156084070789781,122150409780_10156079545824781,10156079545824781_10156079991739781,Antonette Tarantino,0,2017-12-15 23:09:33,0,0,0,0,0,0,0,0
10156079545824781_10156085801549781,122150409780_10156079545824781,10156079545824781_10156079991739781,"I am a 1984 UCSD graduate. Total Cost was $1200 in-state, $5000 out-of-state. My son would like to apply but we are out of state and $50,000/year is ridiculous.",0,2017-12-16 14:01:10,1,1,0,0,0,0,0,0
10156079545824781_10156086180994781,122150409780_10156079545824781,10156079545824781_10156079991739781,"Hey Vet... what’s your point?  Where do you think that money is going?  Don’t we have to pay staff and faculty?  Maintain buildings and infrastructure?  Support research?  And based on your profile, you seemed to benefit from your UC Education.  Keep some context... public education used to be free for those that met minimum requirements.  The state has gutted support for tuition to public institutions.  The federal government deems financial support to our over sized and bloated military as a higher priority than educated our already woefully undereducated populous.",0,2017-12-16 17:13:37,3,2,0,0,0,0,1,0
10156079545824781_10156089277634781,122150409780_10156079545824781,10156079545824781_10156079991739781,"Quit complaining about international students. California students are guaranteed 80% of the admissions, while out of state and international students only make up 20%. If your kid isn't getting into UCSD, it's because they aren't qualified. Get over it.",0,2017-12-17 20:19:23,0,0,0,0,0,0,0,0
10156079545824781_10156089431104781,122150409780_10156079545824781,10156079545824781_10156079991739781,"Yulia, you are paying high tuition due to the UC catering to Chinese students. You work as a store manager, how come? Is it because you also have to pay rent? Which could be as much as your tuition, maybe double in La Jolla. The UCs catering to foreign students not only raise everyones tuition, it also raise rents which affects the other 80%. It directly impacts you. Thats why you are force to work almost minimum wage as a store manager. These rich Chinese students come in and not only raise tuition, but they also raise rent. Good for me, bad for you. Why would I rent my condo out to you for $800 a month working as a store manager when the Chinese Engineering/CS Student can pay me $1500 a month? I run your credit, it comes up with massive student loan debt. How can you afford 1st month rent, plus last months and the $500 security deposit? Making it $3500 just to move in? You aren't qualified.

Whatever money you have left after you pay tuition is gobbled up by sky high rent. You will graduate with massive student loan debt that will loom like a dark cloud over your head. You will be in debt up to your eyeballs. Good luck buying a house. Your credit will be so bad you cannot afford a toaster. No guy would want to date you. Get over it??? You cannot even pay for a full tank of gas let alone the interest on your student loan once that kicks in when you graduate, forcing you to move back home. Good luck getting a job as a poli sci major to pay off that $50,000 monkey on your back.",0,2017-12-17 21:33:02,0,0,0,0,0,0,0,0
10156079545824781_10156080428204781,122150409780_10156079545824781,,"That is great but please don't over accept and devalue the school. This year the acceptance of more kids than housing, billng issues, impacted majors, long wait lists, trouble getting classes, huge class sizes, classes taught by multiple professors same book and test and poor test grades, inadequate parking and those living on campus have very long wait times for food. Colleges don't have common rooms, times to eat together by college or major, less cimraderie this
 year. Please don't over accept.",0,2017-12-14 21:58:17,44,43,0,1,0,0,0,0
10156079545824781_10156080645319781,122150409780_10156079545824781,,"TRANSFERS ESPECIALLY, GO ELSEWHERE. This school doesn't give a hoot about us; they'd rather pour their resources into the freshman they can make more money off of in 4 years.",0,2017-12-15 00:39:59,20,18,1,1,0,0,0,0
10156079545824781_10156082409869781,122150409780_10156079545824781,10156079545824781_10156080645319781,,0,2017-12-15 13:31:39,1,0,0,0,1,0,0,0
10156079545824781_10156082736069781,122150409780_10156079545824781,10156079545824781_10156080645319781,Not only that. They design the class schedules such that most transfers HAVE to stay on for 3 years.,0,2017-12-15 15:59:56,5,4,1,0,0,0,0,0
10156079545824781_10156084072184781,122150409780_10156079545824781,10156079545824781_10156080645319781,Antonette Tarantino,0,2017-12-15 23:10:47,1,1,0,0,0,0,0,0
10156079545824781_10156084073374781,122150409780_10156079545824781,10156079545824781_10156080645319781,And they’ll give 1st years your housing space in Transfer student housing...,0,2017-12-15 23:12:18,0,0,0,0,0,0,0,0
10156079545824781_10156080643144781,122150409780_10156079545824781,,"Stfu ucsd, you literally can't even handle the amount of students that are there now. Learn how to provide for the students that you already are screwing over with your absolute wrecked lack of housing (while they're paying $32,000+ a year) before bragging about how awesome you are as a university and accepting more poor unfortunate souls that can't rely on what should be their greatest resource.",0,2017-12-15 00:38:02,19,19,0,0,0,0,0,0
10156079545824781_10156084075209781,122150409780_10156079545824781,10156079545824781_10156080643144781,Especially Transfer students! They’ll screw them over the most,0,2017-12-15 23:13:25,0,0,0,0,0,0,0,0
10156079545824781_10156084189254781,122150409780_10156079545824781,10156079545824781_10156080643144781,Daron Hani the comments under here lol,0,2017-12-16 00:53:21,1,1,0,0,0,0,0,0
10156079545824781_10156084191054781,122150409780_10156079545824781,10156079545824781_10156080643144781,Liberian Susu They aint lying. Transfers got screwed so bad this year that the school was offering to buy them out of their contracts.,0,2017-12-16 00:55:46,0,0,0,0,0,0,0,0
10156079545824781_10156084194584781,122150409780_10156079545824781,10156079545824781_10156080643144781,Lol WTF! Money over everything lol but again they’d be mad if they don’t get accepted,0,2017-12-16 00:58:13,0,0,0,0,0,0,0,0
10156079545824781_10156084194729781,122150409780_10156079545824781,10156079545824781_10156080643144781,Daron Kyle Woods,0,2017-12-16 00:58:30,0,0,0,0,0,0,0,0
10156079545824781_10156080308484781,122150409780_10156079545824781,,Where do you plan to put them? This campus is impacted. I hope there is a long term facilities and housing plan to solve the increase in admitted students each year.,0,2017-12-14 20:50:45,19,18,1,0,0,0,0,0
10156079545824781_10156082968719781,122150409780_10156079545824781,,"This is how much the top five application grossing universities made last year on applications alone
1. University of California-Los Angeles: $5,369,840

2. University of California-Berkeley: $4,681,320

3. Stanford University: $3,632,130

4. University of California-San Diego: $3,608,290

5. University of Southern California: $3,419,440",0,2017-12-15 16:40:02,4,4,0,0,0,0,0,0
10156079545824781_10156085496644781,122150409780_10156079545824781,,"It's great to be attractive as a school, but there is an overcrowding problem already. UCSD just became a division 1 sports school deemed for 2022 as well. Curious how the growth will affect the future of the campus...

Stacy Holberg Marcia Holewinski Charles Boettger",0,2017-12-16 11:15:55,1,1,0,0,0,0,0,0
10156079545824781_10156085971149781,122150409780_10156079545824781,10156079545824781_10156085496644781,"People don't sound to happy about it.  I think , like you , they see the parking issues, challenges to get into classes plus housing issues. Interesting though.  Thanks Skylar!!",0,2017-12-16 15:30:10,0,0,0,0,0,0,0,0
10156079545824781_10156080500919781,122150409780_10156079545824781,,"Who doesn’t want to go to UCSD?? Ideal weather,5-colleges to choose from and a Medical Center associated with it. Jenny, Jim and you can attest to the attributes of the college.",0,2017-12-14 22:49:54,2,2,0,0,0,0,0,0
10156079545824781_10156080561159781,122150409780_10156079545824781,10156079545824781_10156080500919781,Isnt there 6 colleges,0,2017-12-14 23:37:44,6,6,0,0,0,0,0,0
10156079545824781_10156080987729781,122150409780_10156079545824781,10156079545824781_10156080500919781,Yes 6. Soon to be 8 colleges with the added influx they are planning with new students.,0,2017-12-15 03:41:31,2,2,0,0,0,0,0,0
10156079545824781_10156083893864781,122150409780_10156079545824781,10156079545824781_10156080500919781,I’ve heard it was a good school.,0,2017-12-15 21:28:39,1,1,0,0,0,0,0,0
10156079545824781_10156084468284781,122150409780_10156079545824781,10156079545824781_10156080500919781,My daughter is very happy there.,0,2017-12-16 02:25:30,0,0,0,0,0,0,0,0
10156079545824781_10156084037939781,122150409780_10156079545824781,,You opened more grad student housing but you don't even have space for all your incoming transfers and freshmen. Stop increasing admissions and take care of the students who are already here.,0,2017-12-15 22:45:16,10,8,1,0,0,1,0,0
10156079545824781_10156084999164781,122150409780_10156079545824781,,Waste of money on their expensive tuition! They accept mostly foreign students too so they make even more money,0,2017-12-16 08:35:27,2,2,0,0,0,0,0,0
10156079545824781_10156080332984781,122150409780_10156079545824781,,"Class of '83, 250.00 a quarter lol. Great memories. Enjoy!!!!",0,2017-12-14 21:04:01,22,12,0,4,4,2,0,0
10156079545824781_10156080664864781,122150409780_10156079545824781,10156079545824781_10156080332984781,Natalia King,0,2017-12-15 00:54:27,2,2,0,0,0,0,0,0
10156079545824781_10156079801744781,122150409780_10156079545824781,,How many international students?! $$$$$ congratulations!,0,2017-12-14 16:33:55,11,8,0,0,1,2,0,0
10156079545824781_10156081016824781,122150409780_10156079545824781,,I was accepted as a transfer student for 2017 and I love it here! 😁😊,0,2017-12-15 04:00:37,11,8,2,1,0,0,0,0
10156079545824781_10156083860759781,122150409780_10156079545824781,,This makes me feel so proud to be a graduate class of 75 MFA to have witnessed our growth and appreciation over the year has been wonderful.,0,2017-12-15 21:12:55,2,2,0,0,0,0,0,0
10156079545824781_10156089160479781,122150409780_10156079545824781,,"There needs to be another Science focused UC or Cal State. Liberal Arts schools abound. The existing Cal STEM schools are not adequate for the need. Students get accepted when there are no classes for them. Just taking the highest scores is not going to serve UCSD. I hope they will continue consider in other accomplishments besides grades and sports to find the true breakers and those who will combine community service, accomplishments that serve others than just themselves. Who demonstrate balance and well roundedness.",0,2017-12-17 19:24:10,0,0,0,0,0,0,0,0
10156079545824781_10156088306984781,122150409780_10156079545824781,,"My youngest son was one of the 97,000 applicants. His older brother is in his second year there. Hopefully they will both be there next year. 🙏",0,2017-12-17 12:09:00,2,2,0,0,0,0,0,0
10156079545824781_10156088375084781,122150409780_10156079545824781,10156079545824781_10156088306984781,Nicolette applied there too 😅,0,2017-12-17 12:42:42,1,1,0,0,0,0,0,0
10156079545824781_10156086101979781,122150409780_10156079545824781,,"And one of the worst housing, parking and dining situations of any college. Good job, fuck the students some more",0,2017-12-16 16:37:55,1,1,0,0,0,0,0,0
10156079545824781_10156079892969781,122150409780_10156079545824781,,S T O P   A C C E P T I N G   S O   M A N Y   P E O P L E,0,2017-12-14 17:12:23,36,34,2,0,0,0,0,0
10156079545824781_10156089436254781,122150409780_10156079545824781,,Serena Ly thank goodness we got tf out of there,0,2017-12-17 21:36:47,1,1,0,0,0,0,0,0
10156079545824781_10156079548244781,122150409780_10156079545824781,,INB4 Undeclared becomes impacted,0,2017-12-14 14:23:07,27,25,2,0,0,0,0,0
10156079545824781_10156079779209781,122150409780_10156079545824781,10156079545824781_10156079548244781,The future is here Rajvir Riar,0,2017-12-14 16:19:07,0,0,0,0,0,0,0,0
10156079545824781_10156083787184781,122150409780_10156079545824781,,Right when i apply too. Luckily I submitted on the 1st and I should be at the top of the GPA stack 😏,0,2017-12-15 20:34:43,0,0,0,0,0,0,0,0
10156079545824781_10156081878064781,122150409780_10156079545824781,,My wife and I are UCSD Alumni.  My son just applied. I hope he gets in.  Fingers are crossed 🙏,0,2017-12-15 10:05:28,3,3,0,0,0,0,0,0
10156079545824781_10156085964574781,122150409780_10156079545824781,,What if UCSD or even the whole UC system and maybe even the CSU system had planes of its/their own?,0,2017-12-16 15:25:37,0,0,0,0,0,0,0,0
10156079545824781_10156085455664781,122150409780_10156079545824781,,"Please, there is no parking, no housing, and too many students = not enough space in classes",0,2017-12-16 11:00:44,0,0,0,0,0,0,0,0
10156079545824781_10156089298079781,122150409780_10156079545824781,,I can see a Mexican campus. UC Cabo San Lucas for example.,0,2017-12-17 20:28:31,0,0,0,0,0,0,0,0
10156079545824781_10156082939154781,122150409780_10156079545824781,,Hey I know that face Atiyeh Samadi! Hope you are doing well 🙂,0,2017-12-15 16:27:07,1,0,1,0,0,0,0,0
10156079545824781_10156082943109781,122150409780_10156079545824781,10156079545824781_10156082939154781,Kara! Thank you! 😊 Hope you are doing great as well!,0,2017-12-15 16:28:55,1,1,0,0,0,0,0,0
10156079545824781_10156079663814781,122150409780_10156079545824781,,Elena Gonzalez good thing you only need 2 more Quaters.,0,2017-12-14 15:26:22,2,1,0,1,0,0,0,0
10156079545824781_10156080558884781,122150409780_10156079545824781,,Your overcrowding and lack of attention to current students are why I transferred out 😕,0,2017-12-14 23:35:36,11,10,1,0,0,0,0,0
10156079545824781_10156088268344781,122150409780_10156079545824781,,Anthony Khoury this is really crazy!,0,2017-12-17 11:55:12,0,0,0,0,0,0,0,0
10156079545824781_10156079896419781,122150409780_10156079545824781,,*guaranteed housing*,0,2017-12-14 17:13:30,16,7,0,0,9,0,0,0
10156079545824781_10156082290909781,122150409780_10156079545824781,,Good luck new Tritons.  From two generations of UCSD alumni.,0,2017-12-15 12:43:29,1,1,0,0,0,0,0,0
10156079545824781_10156081803749781,122150409780_10156079545824781,,Go away we are full,0,2017-12-15 09:43:49,4,3,0,0,1,0,0,0
10156079545824781_10156086996369781,122150409780_10156079545824781,,OMG is that Alan Nguyen??????,0,2017-12-17 01:07:47,2,1,1,0,0,0,0,0
10156079545824781_10156086997534781,122150409780_10156079545824781,10156079545824781_10156086996369781,"Alan Nguyen, I think I know you!!",0,2017-12-17 01:08:34,0,0,0,0,0,0,0,0
10156079545824781_10156086998409781,122150409780_10156079545824781,10156079545824781_10156086996369781,"LOLL, you can stop now, sweetheart. 🤣 We get it, you're dating a celebrity. 👏🏻",0,2017-12-17 01:08:58,0,0,0,0,0,0,0,0
10156079545824781_10156087000429781,122150409780_10156079545824781,10156079545824781_10156086996369781,"Woah woah WE'RE DATING!?!?!?

BEST DAY EVER",0,2017-12-17 01:10:03,1,0,0,1,0,0,0,0
10156079545824781_10156087003229781,122150409780_10156079545824781,10156079545824781_10156086996369781,Alan Nguyen this is you right?????,0,2017-12-17 01:11:47,1,1,0,0,0,0,0,0
10156079545824781_10156087014879781,122150409780_10156079545824781,10156079545824781_10156086996369781,no,0,2017-12-17 01:16:44,1,0,0,0,0,0,1,0
10156079545824781_10156087016304781,122150409780_10156079545824781,10156079545824781_10156086996369781,"Alan Nguyen, long time no talk! XD",0,2017-12-17 01:17:07,0,0,0,0,0,0,0,0
10156079545824781_10156079624119781,122150409780_10156079545824781,,"And of that, how many are accepted?",0,2017-12-14 15:03:17,1,1,0,0,0,0,0,0
10156079545824781_10156079822534781,122150409780_10156079545824781,10156079545824781_10156079624119781,"I “think” I read, approximately 6% of freshmen and 10% of transfers",0,2017-12-14 16:41:05,2,1,0,1,0,0,0,0
10156079545824781_10156080302444781,122150409780_10156079545824781,10156079545824781_10156079624119781,"Acceptance letters are not sent out until Spring of 2018. Fall of 2016 they accepted 36%, probably will be closer to 30% this year.",0,2017-12-14 20:47:08,1,0,0,1,0,0,0,0
10156079545824781_10156087292489781,122150409780_10156079545824781,,Young Huang ugh the school says this as if it is a good thing >:(,0,2017-12-17 03:41:27,1,1,0,0,0,0,0,0
10156079545824781_10156080408764781,122150409780_10156079545824781,,Kendall Woken one of these if after your spot!,0,2017-12-14 21:48:47,2,1,0,0,1,0,0,0
10156079545824781_10156080155459781,122150409780_10156079545824781,,Glad I was accepted,0,2017-12-14 19:24:11,2,2,0,0,0,0,0,0
10156079545824781_10156079902214781,122150409780_10156079545824781,,Go Tritons!,0,2017-12-14 17:15:39,2,2,0,0,0,0,0,0
10156079545824781_10156097894704781,122150409780_10156079545824781,,Better stock up on baby bottles and clear out some safe spaces,0,2017-12-21 06:35:59,0,0,0,0,0,0,0,0
10156079545824781_10156088763164781,122150409780_10156079545824781,,What school lead the way with the highest count?,0,2017-12-17 16:05:58,0,0,0,0,0,0,0,0
10156079545824781_10156088826434781,122150409780_10156079545824781,10156079545824781_10156088763164781,I believe it’s UCLA.,0,2017-12-17 16:38:29,1,1,0,0,0,0,0,0
10156079545824781_10156088853014781,122150409780_10156079545824781,10156079545824781_10156088763164781,UC San Diego has six different schools.,0,2017-12-17 16:54:22,1,1,0,0,0,0,0,0
10156079545824781_10156085443339781,122150409780_10156079545824781,,Long live the Koala!,0,2017-12-16 10:53:40,1,1,0,0,0,0,0,0
10156079545824781_10156082049689781,122150409780_10156079545824781,,Angela Lee that overflow housing is gonna be gr8,0,2017-12-15 11:11:07,0,0,0,0,0,0,0,0
10156079545824781_10156082235679781,122150409780_10156079545824781,10156079545824781_10156082049689781,Quintuples,0,2017-12-15 12:20:13,0,0,0,0,0,0,0,0
10156079545824781_10156089301459781,122150409780_10156079545824781,,UC Todos Santos,0,2017-12-17 20:30:24,0,0,0,0,0,0,0,0
10156079545824781_10156080425374781,122150409780_10156079545824781,,Anayeli Delgado Rachel Selena Higareda Jessica Dheming Hana Ngo 🧐🤔 they don’t say 🤨 with all those transcripts,0,2017-12-14 21:57:26,3,2,0,0,0,0,1,0
10156079545824781_10156080511744781,122150409780_10156079545824781,10156079545824781_10156080425374781,"Ugh believe me, I know 😒 I’m glad I won’t be there for that mess",0,2017-12-14 22:59:40,2,0,0,0,2,0,0,0
10156079545824781_10156113104924781,122150409780_10156079545824781,,Scumbag school. https://ijr.com/the-declaration/2017/12/1040315-dreams-poster-murder-victim-kate-steinle-gets-ucsd-student-investigated-hate-speech/?utm_campaign=ods&utm_content=Politics&utm_medium=Owned&utm_source=Facebook&utm_term=ijreview,0,2017-12-26 22:02:35,0,0,0,0,0,0,0,0
10156079545824781_10156089060894781,122150409780_10156079545824781,,And the Illuminati school still sucks and still treats students like cattle,0,2017-12-17 18:18:00,0,0,0,0,0,0,0,0
10156079545824781_10156085827209781,122150409780_10156079545824781,,Just applied as well! Hope I get accepted,0,2017-12-16 14:16:41,0,0,0,0,0,0,0,0
10156079545824781_10156080512384781,122150409780_10156079545824781,,Right?!?!?!? 😭😭😭😭😡😡😡😡😢😢😢😢😩😩😩😩,0,2017-12-14 23:00:19,1,1,0,0,0,0,0,0
10156079545824781_10156080125394781,122150409780_10156079545824781,,RIP parking & all unimpacted majors,0,2017-12-14 19:05:38,5,5,0,0,0,0,0,0
10156079545824781_10156099764084781,122150409780_10156079545824781,,"Yeah....all ILLEGALS from foreign countries that pay no tuition or get FREE TAXPAYER MONEY!!
BUILD THE WALL!!",0,2017-12-21 23:05:07,0,0,0,0,0,0,0,0
10156079545824781_10156081903094781,122150409780_10156079545824781,,Alyson Downing Aurigemma Adrienne Berkes Wellbrock Bridgette Carey Agness I definitely would not get in now! 😬 That’s a lot of applications!,0,2017-12-15 10:15:44,0,0,0,0,0,0,0,0
10156079545824781_10156081956879781,122150409780_10156079545824781,10156079545824781_10156081903094781,That’s amazing!!  Glad we got in when we did!!,0,2017-12-15 10:34:17,0,0,0,0,0,0,0,0
10156079545824781_10156082011914781,122150409780_10156079545824781,10156079545824781_10156081903094781,There’s no way I would have gotten in!  Wow!!,0,2017-12-15 10:56:01,0,0,0,0,0,0,0,0
10156079545824781_10156080499419781,122150409780_10156079545824781,,"Merry Christmas, 2017! [[PHOTO]]",0,2017-12-14 22:48:22,2,2,0,0,0,0,0,0
10156079545824781_10156085562489781,122150409780_10156079545824781,,Esketitt Tritons lol,0,2017-12-16 11:50:38,0,0,0,0,0,0,0,0
10156079545824781_10156081278919781,122150409780_10156079545824781,,A great place to attend.,0,2017-12-15 06:42:00,1,1,0,0,0,0,0,0
10156079545824781_10156085838259781,122150409780_10156079545824781,10156079545824781_10156081278919781,Yes it is a great place to attend. Extremely Challenging. Word of wisdom. Those who attend be on top of your A game. It’s all about competition.  You have to Study HARD because those professors don’t play.  Over the years I’ve met people that attended UCSD and at least 70 percent of the ones I’ve met have all told me how hard it was for them and all ended up with some kind of  breakdown. Good news they made it through. If you can get through your first and second year then you doing good. On a good note UCSD will be a devision 1 school next year. I’m excited. Campus Is absolutely beautiful now. Plenty of apartments around. Only problem real estate is EXPENSIVE!  No joke! In two years there will be a trolley will running right through the campus. It’s amazing!  Good Luck to all who wants to attend.,0,2017-12-16 14:21:34,1,1,0,0,0,0,0,0
10156079545824781_10156079676749781,122150409780_10156079545824781,,Lynnay baeeeee,0,2017-12-14 15:32:34,3,2,0,0,1,0,0,0
10156079545824781_10156079690449781,122150409780_10156079545824781,10156079545824781_10156079676749781,"THIS IS AN OLLLDD PICTURE 😂😂😂
Omg had to be freshman year 😂😅",0,2017-12-14 15:33:39,1,1,0,0,0,0,0,0
10156079545824781_10156084620749781,122150409780_10156079545824781,,Sherry Ma see comments too,0,2017-12-16 04:23:09,1,1,0,0,0,0,0,0
10156079545824781_10156083877884781,122150409780_10156079545824781,, [[STICKER]],0,2017-12-15 21:18:17,0,0,0,0,0,0,0,0
10156079545824781_10156083943954781,122150409780_10156079545824781,,My daughter applied! #UCSDlegacy,0,2017-12-15 22:02:22,0,0,0,0,0,0,0,0
10156079545824781_10156079752094781,122150409780_10156079545824781,,Yikes Tracy Topoleski,0,2017-12-14 16:03:26,0,0,0,0,0,0,0,0
10156079545824781_10156149643184781,122150409780_10156079545824781,,Lovely Lovely Baby Happ New Year,0,2018-01-09 17:14:42,0,0,0,0,0,0,0,0
10156079545824781_10156149678734781,122150409780_10156079545824781,,Nice Bab,0,2018-01-09 17:26:26,0,0,0,0,0,0,0,0
10156079545824781_10156079548839781,122150409780_10156079545824781,,Atiyeh Samadi,0,2017-12-14 14:23:33,6,5,0,1,0,0,0,0
10156079545824781_10156080584934781,122150409780_10156079545824781,10156079545824781_10156079548839781,I was just going to tag her 😂,0,2017-12-14 23:52:09,2,2,0,0,0,0,0,0
10156079545824781_10156079552729781,122150409780_10156079545824781,,Matt Clemens CollegeStack,0,2017-12-14 14:26:10,0,0,0,0,0,0,0,0
10156079545824781_10156085658479781,122150409780_10156079545824781,,Lisa Mambuca lol,0,2017-12-16 12:42:48,0,0,0,0,0,0,0,0
10156079545824781_10156086540929781,122150409780_10156079545824781,10156079545824781_10156085658479781,Haha,0,2017-12-16 20:10:45,0,0,0,0,0,0,0,0
10156079545824781_10156080576659781,122150409780_10156079545824781,,Atiyeh Samadi,0,2017-12-14 23:46:15,1,1,0,0,0,0,0,0
10156079545824781_10156081777684781,122150409780_10156079545824781,10156079545824781_10156080576659781,Aw thank you! I hope you’re doing well!,0,2017-12-15 09:38:08,1,1,0,0,0,0,0,0
10156079545824781_10156081782639781,122150409780_10156079545824781,10156079545824781_10156080576659781,"Thank you!  I hope all is well with you, too!",0,2017-12-15 09:38:55,1,1,0,0,0,0,0,0
10156079545824781_10156082041739781,122150409780_10156079545824781,,Tram Truong,0,2017-12-15 11:08:12,1,1,0,0,0,0,0,0
10156079545824781_10156085796659781,122150409780_10156079545824781,,Omar Sahial,0,2017-12-16 13:59:02,1,1,0,0,0,0,0,0
10156079545824781_10156082729729781,122150409780_10156079545824781,,Phoebe,0,2017-12-15 15:56:20,0,0,0,0,0,0,0,0
10156079545824781_10156080372494781,122150409780_10156079545824781,,Billy Nguyen Jacob Dizon iskwjgkwkt cry,0,2017-12-14 21:24:05,1,1,0,0,0,0,0,0
10156079545824781_10156080373184781,122150409780_10156079545824781,10156079545824781_10156080372494781,def,0,2017-12-14 21:25:05,0,0,0,0,0,0,0,0
10156079545824781_10156084540164781,122150409780_10156079545824781,,Poster child Alan Nguyen 😀,0,2017-12-16 03:22:22,1,0,0,0,1,0,0,0
10156079545824781_10156086976734781,122150409780_10156079545824781,10156079545824781_10156084540164781,"LOL omg I can'ttt. Aww hope you're doing well, Elizabeth! :]",0,2017-12-17 00:57:43,1,1,0,0,0,0,0,0
10156079545824781_10156088762444781,122150409780_10156079545824781,,Hehe hi again Atiyeh Samadi,0,2017-12-17 16:05:37,1,0,1,0,0,0,0,0
10156079545824781_10156088790354781,122150409780_10156079545824781,10156079545824781_10156088762444781,Hehehe hello ☺️,0,2017-12-17 16:19:11,0,0,0,0,0,0,0,0
10156079545824781_10156080375719781,122150409780_10156079545824781,,Annie Pham An Nguyen Kevin Pham uhh,0,2017-12-14 21:26:40,3,2,0,0,0,1,0,0
10156079545824781_10156080376344781,122150409780_10156079545824781,10156079545824781_10156080375719781,""" """,0,2017-12-14 21:27:05,1,1,0,0,0,0,0,0
10156079545824781_10156085630459781,122150409780_10156079545824781,,Alan Nguyen dis you brah,0,2017-12-16 12:26:03,1,0,0,0,1,0,0,0
10156079545824781_10156086995709781,122150409780_10156079545824781,10156079545824781_10156085630459781,"Yes, ma'am! Hope you're doing well, Stephanie!! :P",0,2017-12-17 01:07:25,1,1,0,0,0,0,0,0
10156079545824781_10156079807979781,122150409780_10156079545824781,,Lmao Lynnay Alan,0,2017-12-14 16:36:51,2,2,0,0,0,0,0,0
10156079545824781_10156079856039781,122150409780_10156079545824781,10156079545824781_10156079807979781,Looks like you’ve finally surpassed my popularity 😢,0,2017-12-14 16:58:32,1,0,0,1,0,0,0,0
